Date,Ticker,Adj Close
2022-12-29,AAPL,127.56434631347656
2022-12-30,AAPL,127.87928771972656
2023-01-03,AAPL,123.09602355957031
2023-01-04,AAPL,124.36567687988281
2023-01-05,AAPL,123.04680633544922
2023-01-06,AAPL,127.57418823242188
2023-01-09,AAPL,128.0958251953125
2023-01-10,AAPL,128.66668701171875
2023-01-11,AAPL,131.38314819335938
2023-01-12,AAPL,131.3043975830078
2023-01-13,AAPL,132.6331024169922
2023-01-17,AAPL,133.79446411132812
2023-01-18,AAPL,133.07595825195312
2023-01-19,AAPL,133.1350555419922
2023-01-20,AAPL,135.69398498535156
2023-01-23,AAPL,138.8828582763672
2023-01-24,AAPL,140.2804412841797
2023-01-25,AAPL,139.62103271484375
2023-01-26,AAPL,141.68785095214844
2023-01-27,AAPL,143.6267852783203
2023-01-30,AAPL,140.74302673339844
2023-01-31,AAPL,142.01266479492188
2023-02-01,AAPL,143.13467407226562
2023-02-02,AAPL,148.43960571289062
2023-02-03,AAPL,152.0615234375
2023-02-06,AAPL,149.3352508544922
2023-02-07,AAPL,152.2091522216797
2023-02-08,AAPL,149.5222625732422
2023-02-09,AAPL,148.48883056640625
2023-02-10,AAPL,148.853515625
2023-02-13,AAPL,151.6529998779297
2023-02-14,AAPL,151.01226806640625
2023-02-15,AAPL,153.11184692382812
2023-02-16,AAPL,151.5150146484375
2023-02-17,AAPL,150.37156677246094
2023-02-21,AAPL,146.35968017578125
2023-02-22,AAPL,146.78350830078125
2023-02-23,AAPL,147.26651000976562
2023-02-24,AAPL,144.61497497558594
2023-02-27,AAPL,145.80764770507812
2023-02-28,AAPL,145.30494689941406
2023-03-01,AAPL,143.2349090576172
2023-03-02,AAPL,143.82638549804688
2023-03-03,AAPL,148.87327575683594
2023-03-06,AAPL,151.63328552246094
2023-03-07,AAPL,149.43515014648438
2023-03-08,AAPL,150.68699645996094
2023-03-09,AAPL,148.4395294189453
2023-03-10,AAPL,146.37940979003906
2023-03-13,AAPL,148.32125854492188
2023-03-14,AAPL,150.41098022460938
2023-03-15,AAPL,150.80526733398438
2023-03-16,AAPL,153.6244354248047
2023-03-17,AAPL,152.7865447998047
2023-03-20,AAPL,155.1522979736328
2023-03-21,AAPL,157.0054473876953
2023-03-22,AAPL,155.57614135742188
2023-03-23,AAPL,156.6604461669922
2023-03-24,AAPL,157.9615936279297
2023-03-27,AAPL,156.0197296142578
2023-03-28,AAPL,155.39869689941406
2023-03-29,AAPL,158.47415161132812
2023-03-30,AAPL,160.04147338867188
2023-03-31,AAPL,162.54519653320312
2023-04-03,AAPL,163.7970428466797
2023-04-04,AAPL,163.2647705078125
2023-04-05,AAPL,161.4214630126953
2023-04-06,AAPL,162.3086395263672
2023-04-10,AAPL,159.71617126464844
2023-04-11,AAPL,158.5037384033203
2023-04-12,AAPL,157.81375122070312
2023-04-13,AAPL,163.19577026367188
2023-04-14,AAPL,162.85076904296875
2023-04-17,AAPL,162.87046813964844
2023-04-18,AAPL,164.09278869628906
2023-04-19,AAPL,165.23622131347656
2023-04-20,AAPL,164.2701873779297
2023-04-21,AAPL,162.6634979248047
2023-04-24,AAPL,162.96905517578125
2023-04-25,AAPL,161.4313507080078
2023-04-26,AAPL,161.4214630126953
2023-04-27,AAPL,166.00509643554688
2023-04-28,AAPL,167.2569122314453
2023-05-01,AAPL,167.16819763183594
2023-05-02,AAPL,166.13320922851562
2023-05-03,AAPL,165.0587615966797
2023-05-04,AAPL,163.4224853515625
2023-05-05,AAPL,171.09136962890625
2023-05-08,AAPL,171.02235412597656
2023-05-09,AAPL,169.3170928955078
2023-05-10,AAPL,171.08152770996094
2023-05-11,AAPL,171.26881408691406
2023-05-12,AAPL,170.3409423828125
2023-05-15,AAPL,169.84742736816406
2023-05-16,AAPL,169.84742736816406
2023-05-17,AAPL,170.4593963623047
2023-05-18,AAPL,172.78890991210938
2023-05-19,AAPL,172.8975067138672
2023-05-22,AAPL,171.9498748779297
2023-05-23,AAPL,169.34397888183594
2023-05-24,AAPL,169.62034606933594
2023-05-25,AAPL,170.75555419921875
2023-05-26,AAPL,173.1640167236328
2023-05-30,AAPL,175.00987243652344
2023-05-31,AAPL,174.96047973632812
2023-06-01,AAPL,177.76380920410156
2023-06-02,AAPL,178.61270141601562
2023-06-05,AAPL,177.26040649414062
2023-06-06,AAPL,176.89520263671875
2023-06-07,AAPL,175.52310180664062
2023-06-08,AAPL,178.2375946044922
2023-06-09,AAPL,178.62258911132812
2023-06-12,AAPL,181.416015625
2023-06-13,AAPL,180.94219970703125
2023-06-14,AAPL,181.57395935058594
2023-06-15,AAPL,183.6073455810547
2023-06-16,AAPL,182.53143310546875
2023-06-20,AAPL,182.62025451660156
2023-06-21,AAPL,181.58384704589844
2023-06-22,AAPL,184.58453369140625
2023-06-23,AAPL,184.26866149902344
2023-06-26,AAPL,182.87692260742188
2023-06-27,AAPL,185.630859375
2023-06-28,AAPL,186.8054656982422
2023-06-29,AAPL,187.14109802246094
2023-06-30,AAPL,191.4645233154297
2023-07-03,AAPL,189.97406005859375
2023-07-05,AAPL,188.85862731933594
2023-07-06,AAPL,189.3323974609375
2023-07-07,AAPL,188.21701049804688
2023-07-10,AAPL,186.17376708984375
2023-07-11,AAPL,185.65061950683594
2023-07-12,AAPL,187.31878662109375
2023-07-13,AAPL,188.0788116455078
2023-07-14,AAPL,188.22691345214844
2023-07-17,AAPL,191.48426818847656
2023-07-18,AAPL,191.2276153564453
2023-07-19,AAPL,192.57994079589844
2023-07-20,AAPL,190.63539123535156
2023-07-21,AAPL,189.46075439453125
2023-07-24,AAPL,190.26028442382812
2023-07-25,AAPL,191.11904907226562
2023-07-26,AAPL,191.9876708984375
2023-07-27,AAPL,190.72421264648438
2023-07-28,AAPL,193.300537109375
2023-07-31,AAPL,193.91249084472656
2023-08-01,AAPL,193.0833740234375
2023-08-02,AAPL,190.0924835205078
2023-08-03,AAPL,188.70068359375
2023-08-04,AAPL,179.6392822265625
2023-08-07,AAPL,176.53982543945312
2023-08-08,AAPL,177.47755432128906
2023-08-09,AAPL,175.88836669921875
2023-08-10,AAPL,175.6712188720703
2023-08-11,AAPL,175.73049926757812
2023-08-14,AAPL,177.38116455078125
2023-08-15,AAPL,175.39443969726562
2023-08-16,AAPL,174.52467346191406
2023-08-17,AAPL,171.98443603515625
2023-08-18,AAPL,172.46875
2023-08-21,AAPL,173.8031005859375
2023-08-22,AAPL,175.17698669433594
2023-08-23,AAPL,179.02194213867188
2023-08-24,AAPL,174.33685302734375
2023-08-25,AAPL,176.541015625
2023-08-28,AAPL,178.1027069091797
2023-08-29,AAPL,181.98716735839844
2023-08-30,AAPL,185.47628784179688
2023-08-31,AAPL,185.6937255859375
2023-09-01,AAPL,187.26535034179688
2023-09-05,AAPL,187.50253295898438
2023-09-06,AAPL,180.7911834716797
2023-09-07,AAPL,175.503173828125
2023-09-08,AAPL,176.11595153808594
2023-09-11,AAPL,177.28231811523438
2023-09-12,AAPL,174.2577667236328
2023-09-13,AAPL,172.19200134277344
2023-09-14,AAPL,173.70423889160156
2023-09-15,AAPL,172.9827117919922
2023-09-18,AAPL,175.90841674804688
2023-09-19,AAPL,176.99566650390625
2023-09-20,AAPL,173.4571533203125
2023-09-21,AAPL,171.91522216796875
2023-09-22,AAPL,172.76522827148438
2023-09-25,AAPL,174.0403289794922
2023-09-26,AAPL,169.96804809570312
2023-09-27,AAPL,168.45574951171875
2023-09-28,AAPL,168.71275329589844
2023-09-29,AAPL,169.22671508789062
2023-10-02,AAPL,171.7373046875
2023-10-03,AAPL,170.40293884277344
2023-10-04,AAPL,171.6483612060547
2023-10-05,AAPL,172.8838653564453
2023-10-06,AAPL,175.43399047851562
2023-10-09,AAPL,176.91659545898438
2023-10-10,AAPL,176.32354736328125
2023-10-11,AAPL,177.7172088623047
2023-10-12,AAPL,178.61668395996094
2023-10-13,AAPL,176.7781982421875
2023-10-16,AAPL,176.64971923828125
2023-10-17,AAPL,175.09791564941406
2023-10-18,AAPL,173.8031005859375
2023-10-19,AAPL,173.427490234375
2023-10-20,AAPL,170.87738037109375
2023-10-23,AAPL,170.99600219726562
2023-10-24,AAPL,171.430908203125
2023-10-25,AAPL,169.11801147460938
2023-10-26,AAPL,164.95675659179688
2023-10-27,AAPL,166.27134704589844
2023-10-30,AAPL,168.3173828125
2023-10-31,AAPL,168.79183959960938
2023-11-01,AAPL,171.9547576904297
2023-11-02,AAPL,175.5130615234375
2023-11-03,AAPL,174.60369873046875
2023-11-06,AAPL,177.15382385253906
2023-11-07,AAPL,179.71383666992188
2023-11-08,AAPL,180.77142333984375
2023-11-09,AAPL,180.29698181152344
2023-11-10,AAPL,184.4834747314453
2023-11-13,AAPL,182.8999481201172
2023-11-14,AAPL,185.5128173828125
2023-11-15,AAPL,186.07693481445312
2023-11-16,AAPL,187.7594451904297
2023-11-17,AAPL,187.7397003173828
2023-11-20,AAPL,189.48159790039062
2023-11-21,AAPL,188.67990112304688
2023-11-22,AAPL,189.343017578125
2023-11-24,AAPL,188.0167999267578
2023-11-27,AAPL,187.83860778808594
2023-11-28,AAPL,188.44235229492188
2023-11-29,AAPL,187.42295837402344
2023-11-30,AAPL,187.99697875976562
2023-12-01,AAPL,189.2737579345703
